コーナー,通過順
1уВ│уГ╝уГКуГ╝,
2уВ│уГ╝уГКуГ╝,
3уВ│уГ╝уГКуГ╝,"(*1,4,11)(3,6)(5,9,10)13(7,12,14)8,2"
4уВ│уГ╝уГКуГ╝,"(*1,4,11)(3,6)(5,10)(9,13)(7,12)(8,14)2"
