馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,セイルトゥグローリ,牡2,岩田望,美浦・中舘,,15.7,5,,,,512(0),,,,,,,エフフォーリア,Shamardal,,
2,2,ジョドレルバンク,牡2,レーン,美浦・武井,,1.3,1,,,,520(0),,,,,,,エフフォーリア,マンハッタンカフェ,,
3,3,サノノキセキ,牡2,丹内,美浦・尾形,,35.1,7,,,,462(0),,,,,,,キセキ,ジャングルポケット,,
4,4,レオンティウス,牡2,丸山,美浦・田中勝,,139.4,10,,,,484(0),,,,,,,アドマイヤマーズ,Unbridled's Song,,
5,5,セイウンオオゾラ,牡2,,美浦・小手川,,85.2,9,,,,468(0),,,,,,,ゴールドシップ,Wilburn,,
6,6,ジュンヴォルティス,牡2,横山武,美浦・高柳瑞,,16.4,6,,,,472(0),,,,,,,シルバーステート,Gemologist,,
7,7,シアルナーレ,牡2,戸崎圭,美浦・田中博,,7.0,2,,,,442(0),,,,,,,コントレイル,キンシャサノキセキ,,
8,7,ヴィラーニ,牡2,松山,栗東・藤岡健,,15.6,4,,,,446(0),,,,,,,シスキン,ハーツクライ,,
9,8,ヴェントリナ,牝2,津村,美浦・相沢,,51.3,8,,,,436(0),,,,,,,ゴールドシップ,ノヴェリスト,,
10,8,マテンロウアルカナ,牡2,横山典,栗東・松永幹,,7.3,3,,,,520(0),,,,,,,キタサンブラック,Canford Cliffs,,
