券種,組み合わせ,配当,人気
単勝,11,710,3
複勝,11,160,3
複勝,14,110,1
複勝,6,160,2
枠連,7-8,480,1
馬連,11-14,620,2
ワイド,11-14,270,2
ワイド,6-11,580,5
ワイド,6-14,250,1
馬単,11-14,1800,6
3連複,6-11-14,1020,1
3連単,11-14-6,7130,11
