着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,9,トウシンマカオ,牡6,58.0,横山武,1:18.3,,2,4.1,32.6,美浦高柳瑞,486(+6)
2,3,3,ママコチャ,牝6,56.0,川田,1:18.5,1.1/2,1,2.9,33.1,栗東池江,492(0)
3,4,4,ロジリオン,牡4,57.0,松山,1:18.7,1,3,6.1,32.7,美浦古賀,496(-2)
4,7,10,レッドモンレーヴ,牡6,57.0,ディー,1:18.9,1.1/4,4,6.5,32.4,美浦蛯名正,524(+2)
5,1,1,シャドウフューリー,牡5,57.0,戸崎圭,1:19.1,1.1/4,6,10.2,33.2,栗東杉山晴,486(-4)
6,8,11,トゥラヴェスーラ,牡10,57.0,三浦,1:19.1,アタマ,10,119.3,32.6,栗東高橋康,482(-2)
7,8,12,カンチェンジュンガ,牡5,57.0,幸,1:19.2,1/2,7,14.7,33.0,栗東庄野,484(-8)
8,5,6,バルサムノート,牡5,57.0,松岡,1:19.3,1,9,66.5,34.1,栗東高野,514(-4)
9,5,5,アサカラキング,牡5,57.0,横山和,1:19.4,1/2,5,9.7,34.3,美浦斎藤誠,530(-2)
10,2,2,カルロヴェローチェ,セ5,57.0,Mデム,1:19.4,ハナ,12,153.3,34.0,栗東須貝,508(+2)
11,6,8,スズハローム,牡5,57.0,菅原明,1:19.8,2.1/2,11,120.9,33.5,栗東牧田,454(-4)
12,6,7,オオバンブルマイ,牡5,57.0,津村,1:19.8,クビ,8,22.0,33.4,栗東吉村,462(+4)
