コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"4,10,11,8(7,14)(3,9)(1,12)(6,13)(5,15,2)-16"
4コーナー,"(*4,10)(8,11)7,14(3,9)(1,12)6(15,13,2)5-16"
