馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,カサデガ,牡6,江田勇,美浦・本間,先行,200.0,13,15,4歳以上2勝クラス,41.7,460(-4),中山,104,中14週,Y,,3,ブラックタイド,Zensational,,
2,2,フロールシュタット,牡5,草野,美浦・戸田,差し,44.1,11,9,,13.9,472(+4),中山,77,中10週,Y,,3,クロフネ,スウェプトオーヴァーボード,,
3,3,オメガリッチマン,牡4,小坂,栗東・安田,差し,23.2,7,1,障害3歳以上未勝利,13.7,452(+6),東京,28,中3週,Y,,3,イスラボニータ,ディープインパクト,,
4,3,ヴィジュネル,牡6,中村,栗東・渡辺,逃げ,1.6,1,2,,13.0,486(0),新潟,63,中8週,Y,,3,マクフィ,サンデーサイレンス,,
5,4,ハートオブアシティ,牡6,森一,栗東・森田,差し,7.2,3,1,障害4歳以上未勝利,13.3,442(-6),新潟,55,中7週,Y,,3,ハーツクライ,Anabaa Blue,,
6,4,ニシノフウジン,牡5,坂口,美浦・村田,先行,154.5,12,8,,13.6,472(-2),福島,70,中9週,Y,,3,メイショウボーラー,スペシャルウィーク,,
7,5,ゴールドルパン,セ5,金子,美浦・石栗,先行,22.7,6,1,障害4歳以上未勝利,13.2,470(0),新潟,42,中5週,Y,,3,オルフェーヴル,キングカメハメハ,,
8,5,フィルムスコア,牝6,黒岩,栗東・平田,差し,223.4,14,12,,13.8,444(-4),小倉,119,中16週,Y,,3,ルーラーシップ,ロックオブジブラルタル,,
9,6,サインオブサクセス,牡5,上野,美浦・伊藤圭,逃げ,23.7,8,1,障害4歳以上未勝利,13.2,476(-8),小倉,154,中21週,Y,,3,ハービンジャー,キングカメハメハ,,
10,6,テイエムナイスラン,牡5,,美浦・石栗,,31.6,9,3,,13.1,534(0),新潟,56,中7週,Y,,3,ジャスタウェイ,シンボリクリスエス,,
11,7,ロンギングバース,セ6,五十嵐,美浦・竹内,先行,15.6,5,1,障害4歳以上未勝利,13.1,460(-2),福島,83,中11週,Y,,3,ラブリーデイ,ネオユニヴァース,,
12,7,テイエムタツマキ,牡6,田村,栗東・武英,先行,38.3,10,6,,13.7,508(-14),京都,27,中3週,Y,,3,キズナ,クロフネ,,B
13,8,リレーションシップ,牡7,高田,栗東・斉藤崇,先行,13.0,4,1,障害4歳以上未勝利,13.3,518(0),新潟,63,中8週,Y,,3,ルーラーシップ,ハーツクライ,,
14,8,パーカッション,セ5,石神深,美浦・黒岩,逃げ,6.5,2,7,,13.0,526(-8),新潟,63,中8週,Y,,3,イスラボニータ,ウォーエンブレム,,
