馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,マサノイロハ,牡3,中井,栗東・藤野,差し,244.8,13,6,3歳未勝利,36.6,462(-2),京都,35,中4週,Y,,3,ルーラーシップ,エンパイアメーカー,,
2,2,サクラアドリア,牡3,戸崎圭,美浦・尾関,差し,5.2,2,4,3歳未勝利,35.7,484(+14),福島,49,中6週,Y,,3,イスラボニータ,マンハッタンカフェ,,
3,2,ヤマノインパクト,牡3,斎藤,美浦・本間,差し,110.2,11,10,3歳未勝利,35.8,462(-2),東京,20,中2週,Y,,3,カリフォルニアクローム,ディープインパクト,,
4,3,エルモッソペンドロ,牡3,長浜,栗東・西村,先行,293.1,14,10,3歳未勝利,36.3,420(+12),中京,84,中11週,Y,,3,イスラボニータ,ロードカナロア,,
5,3,メルヘンライズ,牝3,横山武,美浦・辻,差し,14.2,6,4,3歳未勝利,36.7,464(-4),新潟,28,中3週,Y,,3,シルバーステート,ルーラーシップ,,
6,4,ラウニウ,牝3,鮫島駿,栗東・牧田,,39.2,9,,,,468(0),,,,,,,マクフィ,チチカステナンゴ,,
7,4,コンドゥイア,牝3,鷲頭,栗東・井上,先行,8.6,4,3,3歳未勝利,36.6,482(+6),京都,21,中2週,Y,,3,フォーウィールドライブ,ディープインパクト,,
8,5,レヴァンティス,牝3,武豊,栗東・友道,差し,120.4,12,8,3歳未勝利,41.9,466(+12),京都,118,中16週,Y,,2,シュヴァルグラン,キングカメハメハ,,
9,5,ベールドインパクト,牡3,古川吉,美浦・小島,差し,61.8,10,8,3歳未勝利,35.2,452(+4),新潟,21,中2週,Y,,3,ダノンバラード,タートルボウル,,
10,6,レディオンステージ,牝3,佐々木,栗東・西園正,先行,13.7,5,16,3歳未勝利,43.8,496(-6),阪神,63,中8週,Y,,3,エピファネイア,After Market,,
11,6,ウインベラーノ,牡3,丹内,栗東・宮,先行,8.6,3,5,3歳未勝利,35.7,454(0),京都,34,中4週,Y,,3,ウインブライト,ロージズインメイ,,
12,7,アイルビリーヴ,牡3,松本,栗東・新谷,,22.4,8,6,3歳未勝利,35.5,462(-2),阪神,70,中9週,Y,,3,オルフェーヴル,アドマイヤムーン,,
13,7,セリオヴェローチェ,牡3,北村友,栗東・上村,先行,1.9,1,2,2歳新馬,35.2,452(+8),京都,251,中35週,Y,Y,1,サートゥルナーリア,ディープインパクト,,
14,8,インヘリット,牝3,川端,美浦・金成,差し,443.7,15,15,3歳未勝利,36.8,420(+14),中京,84,中11週,Y,,2,エタリオウ,キングカメハメハ,,
15,8,キントラダンサー,牝3,横山和,栗東・長谷川,先行,14.6,7,8,3歳未勝利,37.5,468(+4),新潟,42,中5週,Y,,3,キタサンブラック,Kingman,,
