券種,組み合わせ,配当,人気
単勝,2,1660,5
複勝,2,220,5
複勝,4,130,2
複勝,7,110,1
枠連,2-4,2860,11
馬連,2-4,2340,8
ワイド,2-4,540,7
ワイド,2-7,380,4
ワイド,4-7,170,1
馬単,2-4,6880,22
3連複,2-4-7,940,3
3連単,2-4-7,16450,51
