券種,組み合わせ,配当,人気
単勝,6,350,2
複勝,6,170,2
複勝,5,900,9
複勝,3,280,5
枠連,5-5,9280,22
馬連,5-6,8090,21
ワイド,5-6,1860,18
ワイド,3-6,590,7
ワイド,3-5,3280,29
馬単,6-5,11640,37
3連複,3-5-6,18460,52
3連単,6-5-3,93470,246
