コーナー,通過順
1コーナー,"(*2,7)-(4,9)(15,8,10)(12,16)(3,5)(6,13)14-1-11"
2コーナー,"(*2,7)-(4,9)10(15,8)16,12,5,3,13,6-14-1-11"
3コーナー,"7(2,9)(4,5)10,16,8(15,12)(3,13)(6,14)1-11"
4コーナー,"(*7,2,9,5)(4,16)10(8,12)3,15-(6,13,14)-1-11"
