馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,グレーターマーク,牝2,小林美,栗東・小椋,,10.7,4,,,,410(0),,,,,,,グレーターロンドン,ハービンジャー,,
2,2,ローズファミリー,牝2,大久保,美浦・田中剛,,3.1,2,,,,444(0),,,,,,,タワーオブロンドン,モーリス,,
3,3,ポーラールート,牝2,北村友,栗東・武英,,2.4,1,,,,432(0),,,,,,,キタサンブラック,Fast Company,,
4,3,フェアリースノー,牝2,長浜,美浦・尾形,,104.3,11,,,,472(0),,,,,,,マテラスカイ,タイキシャトル,,
5,4,シュヴァルツペルレ,牝2,浜中,栗東・武幸,,22.2,6,,,,440(0),,,,,,,リアルスティール,Anabaa,,
6,4,ラガーレッドムーン,牝2,荻野琢,栗東・池添,,158.3,13,,,,490(0),,,,,,,サリオス,ロードカナロア,,
7,5,プレシャスタイム,牡2,佐々木,栗東・須貝,,6.3,3,,,,502(0),,,,,,,ブリックスアンドモルタル,ゼンノロブロイ,,
8,5,ルナディアナ,牝2,松本,美浦・小手川,,144.2,12,,,,436(0),,,,,,,ダノンプレミアム,フレンチデピュティ,,
9,6,ララアウローラ,牝2,小沢,美浦・千葉,,26.0,7,,,,390(0),,,,,,,グローリーヴェイズ,ヴィクトワールピサ,,
10,6,アンミツ,牝2,和田陽,栗東・杉山佳,,70.3,10,,,,438(0),,,,,,,タリスマニック,サウスヴィグラス,,
11,7,ジャスコヒラリアス,牡2,斎藤,栗東・高橋康,,26.5,8,,,,484(0),,,,,,,リアルインパクト,アグネスタキオン,,
12,7,ミーアキース,牝2,鮫島駿,美浦・加藤征,,11.3,5,,,,472(0),,,,,,,Corniche,Holy Roman Emperor,,
13,8,アルーリングボーイ,牡2,伊藤,美浦・金成,,161.8,14,,,,438(0),,,,,,,ステルヴィオ,エンドスウィープ,,
14,8,コーズサム,牡2,,美浦・伊藤圭,,64.7,9,,,,458(0),,,,,,,ニューイヤーズデイ,オルフェーヴル,,
