コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*2,5)(8,12)(4,15)(1,10)3-(6,11)7,9(13,14)"
4コーナー,"2(8,5)(4,12)(3,10,15)1-(7,6,11)(13,9)-14"
