馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ブルーデイジー,牝6,和田翼,美浦・的場,追込,513.4,15,14,4歳以上1勝クラス,38.2,454(+8),阪神,14,中1週,Y,,3,ディスクリートキャット,スペシャルウィーク,,
2,2,ゼンカイパイロ,牡4,吉村,栗東・千田,差し,5.4,3,6,4歳以上1勝クラス,36.6,496(+2),京都,40,中5週,Y,,3,パイロ,カリスタグローリ,,
3,2,セールヴォラン,牡4,,栗東・北出,先行,2.7,1,2,4歳以上1勝クラス,37.4,450(-2),阪神,14,中1週,Y,,3,グァンチャーレ,Swiss Spirit,,
4,3,キャンドルマス,牡4,菱田,栗東・小崎,先行,18.1,7,7,4歳以上1勝クラス,34.1,492(+2),小倉,48,中6週,Y,,3,パイロ,アドマイヤムーン,,
5,3,トルズイーガー,牡5,岩田康,美浦・伊藤圭,先行,48.1,11,8,4歳以上1勝クラス,37.3,514(-8),東京,28,中3週,Y,,3,マインドユアビスケッツ,スズカマンボ,,
6,4,スパークルジョイ,牝4,荻野極,栗東・前川,,81.5,12,9,4歳以上1勝クラス,36.9,442(-8),小倉,21,中2週,Y,,3,レッドファルクス,タニノギムレット,,
7,4,グランルーチェ,セ4,田口,栗東・庄野,,141.4,13,18,4歳以上1勝クラス,36.8,480(+2),小倉,21,中2週,Y,,3,ダンカーク,アルデバランII,,
8,5,ダノンフューチャー,牡6,Ｍデム,栗東・寺島,差し,21.4,8,8,3歳以上1勝クラス,39.6,526(+20),函館,286,中40週,Y,Y,3,ドゥラメンテ,Not For Sale,,
9,5,フェリーニ,牡4,横山典,栗東・橋口,先行,5.0,2,9,4歳以上1勝クラス,36.9,514(-2),京都,28,中3週,Y,,3,ドレフォン,ディープインパクト,,B
10,6,ダディーズアイル,牡4,鷲頭,栗東・千田,先行,13.6,5,3,4歳以上1勝クラス,37.0,484(0),中京,55,中7週,Y,,3,ミッキーアイル,ダノンシャンティ,,
11,6,メイショウオオミネ,牡5,古川吉,栗東・石橋,差し,43.5,10,8,4歳以上1勝クラス,35.6,446(0),小倉,20,中2週,Y,,3,ドゥラメンテ,Thousand Words,,
12,7,スナークシュンソウ,牡7,富田,栗東・野中,差し,17.8,6,7,4歳以上1勝クラス,38.2,530(-6),阪神,7,連闘,Y,,3,エイシンヒカリ,ダンシングブレーヴ,,B
13,7,ラストボーン,セ4,高倉,栗東・渡辺,先行,24.4,9,7,4歳以上1勝クラス,39.4,458(-4),小倉,28,中3週,Y,,3,ワールドエース,ボストンハーバー,,
14,8,ブライティアブエナ,牝4,長岡,栗東・羽月,先行,150.0,14,11,4歳以上1勝クラス,38.7,458(+8),阪神,20,中2週,Y,,2,シュヴァルグラン,ダイタクリーヴァ,,
15,8,シリウス,牡4,松山,栗東・佐藤悠,先行,6.2,4,9,4歳以上1勝クラス,36.9,472(+4),小倉,28,中3週,Y,,3,ダノンレジェンド,バブルガムフェロー,,
