馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ワッザイカ,牡2,泉谷,栗東・松永幹,,17.3,6,,,,444(0),,,,,,,スワーヴリチャード,トゥザグローリー,,
2,2,リエーヴェ,牡2,永島,栗東・松下,,3.8,2,,,,464(0),,,,,,,ジャンダルム,Super Saver,,
3,3,ニシノキヅイタラ,牝2,田山,栗東・谷,,9.3,4,,,,400(0),,,,,,,セイウンコウセイ,ドレフォン,,
4,4,カシノクロサイト,牝2,亀田,栗東・北出,,26.8,7,,,,418(0),,,,,,,ケープブランコ,キングヘイロー,,
5,5,ヘキレキ,牡2,国分優,栗東・大根田,,28.4,8,,,,422(0),,,,,,,エポカドーロ,ジャングルポケット,,
6,6,カエリールークス,牝2,松山,栗東・佐藤悠,,2.4,1,,,,440(0),,,,,,,シスキン,Bated Breath,,
7,7,クリノパッション,牡2,国分恭,栗東・高橋忠,,12.4,5,,,,478(0),,,,,,,エフフォーリア,アドマイヤムーン,,
8,7,ルーストカール,牡2,田口,栗東・羽月,,57.3,9,,,,414(0),,,,,,,フィレンツェファイア,スペシャルウィーク,,
9,8,タカモリ,牡2,,栗東・牧田,,4.1,3,,,,478(0),,,,,,,ジャンダルム,ディープブリランテ,,
10,8,ソゲソゲスマイル,牝2,西塚,栗東・笹田,,90.1,10,,,,370(0),,,,,,,タワーオブロンドン,サクラバクシンオー,,
