着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,11,スキルヴィング,牡3,56.0,ルメー,2:23.9,,1,1.7,34.1,美浦木村,524(0)
2,3,4,ハーツコンチェルト,牡3,56.0,松山,2:24.0,1/2,2,5.7,34.1,美浦武井,498(-10)
3,2,2,ティムール,牡3,56.0,三浦,2:24.3,2,11,144.0,34.2,栗東中竹,444(+4)
4,7,13,メイテソーロ,牡3,56.0,川田,2:24.5,1.1/4,9,43.2,34.8,美浦武市,482(0)
5,3,5,アームブランシュ,牡3,56.0,吉田豊,2:24.8,1.3/4,6,18.0,35.2,美浦竹内,460(+2)
6,6,10,サヴォーナ,牡3,56.0,池添,2:24.9,クビ,7,18.2,35.5,栗東中竹,514(-2)
7,1,1,マイネルエンペラー,牡3,56.0,和田竜,2:25.0,1/2,10,66.9,35.4,栗東清水久,460(+6)
8,4,6,グランヴィノス,牡3,56.0,レーン,2:25.0,クビ,5,13.5,35.5,栗東友道,516(-4)
9,4,7,ニシノレヴナント,セ3,56.0,大野,2:25.0,クビ,12,171.0,35.1,美浦上原博,474(-12)
10,8,15,ロゼル,牡3,56.0,津村,2:25.3,1.1/2,14,452.3,34.9,美浦大和田,458(0)
11,2,3,ヨリマル,牡3,56.0,菅原明,2:25.9,4,8,25.9,36.5,栗東上村,482(-8)
12,5,8,ヒシタイカン,牡3,56.0,Mデム,2:26.1,1.1/4,3,6.6,36.5,美浦堀,434(+2)
13,5,9,シャドウソニック,牡3,56.0,坂井,2:26.5,2.1/2,13,193.3,37.2,栗東辻野,488(-12)
14,7,12,アサカラキング,牡3,56.0,石川,2:26.5,ハナ,4,13.1,37.4,美浦斎藤誠,516(0)
15,8,14,マサハヤウォルズ,牡3,56.0,永野,2:26.6,1/2,15,510.2,37.1,栗東今野,454(-10)
