着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,16,ランウインディ,牝5,56.0,岩田望,1:12.4,,4,10.4,36.0,栗東中尾,474(-6)
2,4,7,ミッキーマカパ,牡4,58.0,舟山,1:12.4,クビ,8,15.0,36.1,美浦田中博,526(-2)
3,8,15,エイプリルインパリ,牝4,56.0,小崎,1:12.9,3,1,3.3,36.3,栗東高橋忠,466(-4)
4,3,6,モリノセピア,牡5,58.0,小林美,1:13.2,1.3/4,11,37.1,36.6,美浦鈴木伸,496(-4)
5,2,4,テラステラ,牡6,58.0,戸崎圭,1:13.3,1/2,9,29.1,36.0,栗東荒川,482(+6)
6,2,3,ワイノナオミ,牝5,56.0,永島,1:13.3,クビ,7,13.1,35.6,栗東畑端,472(-6)
7,5,9,ザウリ,牡7,58.0,丸山,1:13.4,クビ,5,12.7,36.4,栗東森田,532(-8)
8,1,2,キングクー,牡7,58.0,黛,1:13.5,3/4,10,30.0,35.5,美浦室井,526(-4)
9,3,5,ダズリングダンス,セ6,58.0,松若,1:13.6,1/2,6,13.0,36.0,栗東小椋,490(-6)
10,5,10,ミスエル,牡5,58.0,菊沢,1:13.7,1/2,12,57.0,36.2,美浦菊沢,482(+6)
11,7,13,ペレグリン,牝5,56.0,松山,1:13.7,ハナ,3,6.9,37.0,栗東河嶋,440(+2)
12,4,8,ハリーケーン,牡4,58.0,古川吉,1:13.7,ハナ,2,3.5,36.4,栗東大根田,528(+4)
13,1,1,タミゼ,牝5,56.0,和田陽,1:14.1,2.1/2,14,177.1,37.3,栗東平田,484(+8)
14,6,12,ロッカバイベイビー,牝4,56.0,佐藤,1:14.1,クビ,13,100.9,37.2,美浦伊藤圭,450(-2)
15,6,11,クールソル,牝5,56.0,亀田,1:15.0,5,15,197.6,37.9,美浦斎藤誠,464(+4)
除外,7,14,セレジェイラ,牝4,56.0,川田,,,,,,栗東西村,478(-6)
