券種,組み合わせ,配当,人気
単勝,6,7870,10
複勝,6,860,9
複勝,2,250,4
複勝,1,110,1
枠連,2-5,6730,16
馬連,2-6,24890,34
ワイド,2-6,4190,30
ワイド,1-6,1460,15
ワイド,1-2,430,3
馬単,6-2,66380,73
3連複,1-2-6,10640,33
3連単,6-2-1,244130,380
