券種,組み合わせ,配当,人気
単勝,6,970,5
複勝,6,350,5
複勝,8,940,9
複勝,11,3070,15
枠連,3-4,4030,16
馬連,6-8,17730,36
ワイド,6-8,4320,35
ワイド,6-11,13590,76
ワイド,8-11,25760,91
馬単,6-8,29060,69
3連複,6-8-11,381980,338
3連単,6-8-11,1693290,716
