着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,ヴィヴァン,牡8,55.0,戸崎圭,1:36.4,,12,63.8,35.8,栗東池江,502(+6)
2,8,15,ヴァンドーム,牡5,58.0,大野,1:36.6,1.1/4,5,10.6,35.1,栗東安田,504(+10)
3,4,8,ルグランヴァン,牡4,57.0,菅原明,1:36.7,アタマ,2,4.0,36.2,美浦高木,492(+6)
4,3,6,ワイドブリザード,セ5,57.0,坂井,1:36.7,クビ,6,11.5,36.6,栗東佐藤悠,446(-4)
5,4,7,クールブロン,牡6,55.0,三浦,1:36.8,クビ,15,103.9,36.0,栗東井上,534(-10)
6,6,12,ジョディーズマロン,牡8,56.0,岩田康,1:37.0,1.1/4,11,57.3,35.6,栗東北出,470(+6)
7,3,5,ジェイエルマスター,牡4,56.0,横山典,1:37.4,2.1/2,3,5.7,35.5,美浦小西,484(0)
8,6,11,ニシノライコウ,牡6,56.0,杉原,1:37.6,1.1/4,14,103.4,36.4,美浦古賀,510(+4)
9,5,9,イデアイゴッソウ,牡5,56.0,横山武,1:37.6,アタマ,7,18.8,36.8,美浦小野,476(+6)
10,2,3,アルゴナヴィス,牡5,56.0,荻野極,1:37.6,ハナ,10,46.1,37.3,栗東池江,486(0)
11,7,14,ベルダイナフェロー,牝5,53.0,佐々木,1:37.7,クビ,13,69.3,37.7,栗東東田,478(+6)
12,5,10,ゴールデンオスカー,牡5,56.0,石川,1:37.7,クビ,9,37.3,36.7,美浦堀内,506(+4)
13,7,13,ファリーザ,牝4,54.0,津村,1:37.9,1.1/4,8,31.7,36.9,美浦千葉,438(+2)
14,2,4,タイゲン,牡7,55.0,木幡巧,1:38.0,クビ,16,399.9,36.8,栗東平田,482(+8)
15,1,2,ロッシニアーナ,牡4,55.0,ルメー,1:38.3,2,1,3.7,37.9,美浦木村,516(-6)
16,8,16,ヒルノハンブルク,牡4,57.0,松山,1:38.7,2.1/2,4,5.7,38.2,栗東武英,472(-4)
