着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,13,ジェネラーレ,牡4,58.0,岩田望,1:11.0,,3,7.8,36.4,栗東野中,490(+2)
2,6,11,ビッグドリーム,牡4,58.0,Cデム,1:11.0,アタマ,1,1.9,35.9,栗東西園正,536(0)
3,3,4,スペシャルナンバー,牡6,58.0,鮫島駿,1:11.3,2,11,49.7,34.9,栗東西村,496(-6)
4,6,10,フレイミングパイ,牝4,56.0,池添,1:11.5,1.1/2,10,44.8,35.3,栗東中竹,450(-10)
5,4,7,イリフィ,牝3,55.0,西村淳,1:11.5,ハナ,2,4.1,36.2,栗東高野,430(0)
6,1,1,ザウリ,牡6,58.0,北村友,1:11.8,1.1/2,5,17.8,35.3,栗東森田,548(+8)
7,3,5,ズバットマサムネ,セ4,58.0,荻野琢,1:11.8,クビ,6,18.1,36.5,栗東杉山佳,494(+2)
8,2,3,エルサトアナ,牝3,55.0,武豊,1:11.8,ハナ,4,16.8,35.6,栗東本田,424(-2)
9,5,9,ハリウッドブルース,牡4,58.0,高杉,1:11.8,アタマ,7,21.7,35.2,栗東浜田,466(+2)
10,2,2,フェリ,牝5,56.0,酒井,1:12.0,1.1/4,15,285.1,35.2,栗東佐々木,470(-10)
11,8,15,ヨシノヤッタルデー,牡4,58.0,幸,1:12.1,クビ,9,30.6,36.8,栗東中竹,464(-2)
12,8,14,アスクキングコング,セ7,58.0,吉村,1:12.2,1/2,14,102.2,36.2,栗東梅田,478(+2)
13,5,8,エンプレスペイ,牝5,56.0,国分優,1:12.4,1.1/4,13,84.2,35.8,栗東小栗,468(-2)
14,4,6,キングクー,牡6,58.0,松若,1:12.6,1.1/4,8,25.3,35.6,美浦根本,510(-16)
15,7,12,ハピアーザンエバー,牡4,58.0,藤懸,1:14.0,8,12,57.0,39.1,栗東羽月,458(-2)
