着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,8,アドマイヤサジー,牝4,56.0,丹内,2:30.6,,1,3.0,34.8,美浦宮田,434(-4)
2,2,2,アイザックバローズ,牡4,58.0,戸崎圭,2:30.9,1.1/2,2,3.5,34.9,栗東友道,478(+4)
3,6,6,リンフレスカンテ,牡6,58.0,横山和,2:31.0,1/2,4,7.0,35.3,栗東宮本,438(-4)
4,1,1,レイデラルース,牡3,55.0,津村,2:31.0,ハナ,3,4.6,35.0,美浦手塚,486(-10)
5,7,9,スズノマーベリック,セ5,58.0,藤懸,2:31.2,1.1/2,10,108.7,34.7,栗東石坂,464(-8)
6,4,4,シルバープリペット,牡4,58.0,嶋田,2:32.2,6,11,286.4,36.0,美浦松山,462(+4)
7,3,3,タガノバルコス,牡5,58.0,丸山,2:32.5,1.1/2,9,60.0,36.3,栗東鮫島,476(+4)
8,6,7,ストキャスティーク,牝5,56.0,菅原明,2:32.5,クビ,7,17.9,36.3,美浦大竹,450(-2)
9,5,5,マイネルメサイア,牡5,58.0,石橋脩,2:32.8,1.1/2,6,15.9,36.9,美浦水野,484(+12)
10,8,10,アーマルコライト,牡3,55.0,田辺,2:34.9,大,5,8.3,39.2,栗東寺島,506(-6)
11,8,11,スズカハービン,牡4,58.0,岩田康,2:35.9,6,8,57.2,39.6,栗東高橋忠,470(-2)
