着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,カネトシゴウト,牡4,58.0,幸,1:59.5,,3,5.6,36.7,栗東大橋,464(-4)
2,5,5,カゼノランナー,牡4,58.0,藤岡佑,1:59.6,3/4,1,2.2,36.9,栗東松永幹,528(+2)
3,8,10,アラレタバシル,牡4,58.0,野中,2:00.1,3,4,6.1,36.9,美浦根本,460(-4)
4,1,1,ホルトバージ,牡4,58.0,武豊,2:00.1,アタマ,2,3.5,37.1,栗東寺島,478(+4)
5,8,9,パーサヴィアランス,牡6,58.0,鮫島駿,2:00.6,3,5,19.5,37.4,栗東西村,462(-10)
6,7,8,メジェド,牡5,58.0,高杉,2:00.8,1.1/2,7,68.2,37.2,栗東佐々木,544(-4)
7,7,7,ゼットレジーナ,牝4,56.0,和田竜,2:01.7,5,10,111.6,38.4,栗東吉田,430(+2)
8,4,4,ブループリマドンナ,牝4,56.0,古川吉,2:01.9,1.1/2,8,79.2,38.8,栗東小林,470(0)
9,2,2,フォーワンセルフ,牡6,58.0,丹内,2:03.1,7,9,81.4,39.6,美浦小手川,518(-6)
10,6,6,ショウナンハウル,牡4,58.0,池添,2:03.4,1.3/4,6,61.8,40.2,栗東松下,512(+8)
