着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,6,ハギノサステナブル,牡4,58.0,鮫島駿,1:52.0,,3,5.1,36.7,栗東高野,476(-2)
2,5,5,バンドマスター,牡4,58.0,坂井,1:52.4,2.1/2,4,5.5,37.4,栗東茶木,504(+4)
3,8,11,コンティノアール,牡4,58.0,ムルザ,1:52.4,アタマ,2,4.4,37.6,栗東矢作,540(-12)
4,2,2,ネッケツシャチョウ,牡4,58.0,荻野琢,1:52.6,1.1/4,8,27.9,36.9,栗東藤沢,542(-6)
5,4,4,プラーヴィ,牡4,58.0,松山,1:52.8,1.1/2,6,8.0,37.5,栗東杉山晴,474(+2)
6,6,7,シンヨモギネス,牡6,58.0,武豊,1:52.8,ハナ,1,4.1,37.0,美浦伊藤圭,486(0)
7,8,10,フェブランシェ,牝4,56.0,モレイ,1:53.1,1.1/2,5,6.2,38.1,美浦黒岩,532(+2)
8,7,9,ダッシュダクラウン,セ6,58.0,藤岡佑,1:53.4,2,7,22.2,37.7,栗東武英,464(0)
9,1,1,トゥルブレンシア,セ7,58.0,西村淳,1:53.7,1.3/4,10,59.6,37.8,栗東藤沢,458(-4)
10,7,8,バックスクリーン,セ5,58.0,浜中,1:53.8,アタマ,11,143.4,39.1,栗東緒方,506(+4)
11,3,3,リースタル,牝5,56.0,岩田康,1:54.8,6,9,50.9,39.4,栗東森田,446(-4)
