コーナー,通過順
1コーナー,"(*3,6,9)-7-5,2,1-48"
2コーナー,"(*3,6,9)(2,7,5)-1-48"
3コーナー,"(*3,6,9)(2,7,5)(1,4)8"
4コーナー,"(*3,6,9,5)(2,7,4)-18"
