着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,6,ベリーヴィーナス,牝5,56.0,藤懸,1:59.4,,8,20.7,35.3,栗東鈴木孝,496(+2)
2,6,9,ショウナンアデイブ,牡5,58.0,池添,1:59.5,1/2,3,5.6,34.2,栗東高野,516(+4)
3,3,3,シェイクユアハート,牡4,58.0,古川吉,1:59.5,クビ,1,4.6,35.0,栗東宮,450(+2)
4,1,1,スミ,牝5,56.0,角田河,1:59.5,ハナ,6,7.9,34.7,栗東高橋亮,484(+6)
5,5,7,コスモサガルマータ,牡4,58.0,松若,1:59.6,1/2,10,54.8,35.3,栗東梅田,494(-6)
6,8,12,フレーヴァード,牡4,58.0,松山,1:59.7,3/4,5,6.5,34.6,美浦大竹,442(0)
7,4,4,ニホンピロタイズ,牡6,58.0,田口,1:59.8,クビ,11,61.9,34.7,栗東大橋,514(-2)
8,2,2,ビキニボーイ,牡4,58.0,川須,1:59.8,アタマ,13,269.6,34.8,栗東梅田,502(-4)
9,8,13,セレブレイトガイズ,牡5,58.0,鮫島駿,1:59.8,ハナ,9,28.4,34.5,栗東石坂,494(+4)
10,7,10,ワイドエンペラー,牡6,58.0,高杉,1:59.8,ハナ,4,6.5,34.5,栗東藤岡,502(-2)
11,7,11,アップデート,牡5,58.0,和田竜,1:59.8,クビ,12,65.3,35.0,栗東杉山晴,506(+2)
12,4,5,テーオーグランビル,牡4,58.0,岩田望,1:59.9,クビ,2,5.3,35.4,栗東上村,500(0)
13,6,8,ドゥラモンド,牡6,58.0,Mデム,2:00.2,1.3/4,7,9.5,35.5,美浦手塚,496(+4)
