馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ニジイロノコマ,牝4,嶋田,美浦・松山,差し,69.6,13,9,,37.2,476(-4),福島,36,中4週,Y,,3,ドゥラメンテ,Monarchos,
2,2,ナンヨーアゼリア,牝4,富田,美浦・手塚,差し,7.7,4,11,4歳以上1勝クラス,35.1,432(+8),東京,91,中12週,Y,,3,ハービンジャー,キングカメハメハ,
3,3,エクロール,牝4,石橋脩,栗東・長谷川,差し,21.5,7,5,4歳以上1勝クラス,35.3,418(-12),京都,21,中2週,Y,,3,トランセンド,アグネスタキオン,
4,3,ジューンレインボー B,牝4,秋山真,栗東・武英,先行,5.8,3,3,4歳以上1勝クラス,35.3,432(+2),新潟,22,中2週,Y,,3,キズナ,エルコンドルパサー,
5,4,レッジャードロ,牝5,菊沢,美浦・戸田,追込,127.5,14,9,4歳以上1勝クラス,35.3,440(+2),新潟,22,中2週,Y,,3,ドゥラメンテ,Bluegrass Cat,
6,4,ポケットシンデレラ,牝4,丹内,美浦・青木,差し,54.2,10,11,3歳以上1勝クラス,37.7,422(0),福島,182,中25週,Y,Y,3,エピファネイア,ジャングルポケット,
7,5,アンジェリーナ,牝4,勝浦,栗東・昆,差し,26.2,8,6,4歳以上1勝クラス,35.0,430(-2),京都,21,中2週,Y,,3,レッドスパーダ,チチカステナンゴ,
8,5,チョッピー,牝4,松本,栗東・北出,差し,50.5,9,4,4歳以上1勝クラス,34.1,456(+6),新潟,8,連闘,Y,,3,ブラックタイド,キングカメハメハ,
9,6,ヴィスパメンテ,牝4,小崎,栗東・中内田,差し,2.8,1,4,4歳以上1勝クラス,34.5,474(+4),新潟,22,中2週,Y,,3,ドゥラメンテ,Dynaformer,
10,6,ブリンク B,牝5,菱田,栗東・吉岡,先行,58.5,12,11,4歳以上1勝クラス,35.9,474(+16),小倉,99,中13週,Y,,3,エピファネイア,ディープインパクト,
11,7,ショショローザ,牝4,亀田,栗東・小栗,差し,9.3,6,5,4歳以上1勝クラス,33.4,474(-6),京都,22,中2週,Y,,3,ロードカナロア,Acatenango,
12,7,パリスデージー,牝6,秋山稔,美浦・佐藤,差し,56.3,11,5,4歳以上1勝クラス,38.6,426(-4),福島,28,中3週,Y,,3,エピファネイア,アグネスタキオン,
13,8,ショウナンナダル,牝4,丸山,栗東・須貝,,5.0,2,3,4歳以上1勝クラス,35.0,444(+2),新潟,21,中2週,Y,,3,ロードカナロア,ディープインパクト,
14,8,サトノリーベ,牝4,西塚,栗東・藤原,先行,8.3,5,5,4歳以上1勝クラス,34.7,440(0),新潟,22,中2週,Y,,3,ディープインパクト,Star Dabbler,
