馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,フォルガイル,牡4,水沼,美浦・加藤和,差し,7.9,5,6,障害3歳以上未勝利,13.8,444(+6),小倉,119,中16週,Y,,3,レイデオロ,ハーツクライ,,
2,2,ローンウルフ,牡4,大江圭,美浦・武市,,5.6,3,6,障害3歳以上未勝利,13.3,490(+14),新潟,84,中11週,Y,,3,リアルインパクト,Mineshaft,,
3,3,グラヴィテ,牝7,黒岩,栗東・藤野,差し,20.7,9,10,3歳以上1勝クラス,38.5,490(+6),小倉,113,中15週,Y,,3,ネオユニヴァース,キングカメハメハ,,
4,4,サトノリアン,牡4,,美浦・萩原,差し,19.1,8,7,3歳以上1勝クラス,38.3,468(0),中山,50,中6週,Y,,3,キズナ,クロフネ,,
5,5,グローリーアテイン,セ4,草野,美浦・金成,差し,13.6,6,8,障害3歳以上未勝利,13.5,494(+8),新潟,70,中9週,Y,,3,ヴィクトワールピサ,マンハッタンカフェ,,
6,6,マグナレガリア,牡4,五十嵐,美浦・相沢,先行,2.8,1,5,障害3歳以上未勝利,13.4,486(-2),新潟,70,中9週,Y,,3,レイデオロ,トウカイテイオー,,
7,7,アルカンサス,牡6,土田,美浦・土田,差し,16.1,7,10,障害3歳以上未勝利,13.9,478(-4),京都,28,中3週,Y,,3,シルバーステート,Orientate,,
8,7,ノーダブルディップ,牡7,上野,美浦・古賀,差し,7.3,4,7,,36.2,546(-6),中山,231,中32週,Y,Y,3,リーチザクラウン,アグネスワールド,,
9,8,ヒットアンドロール,牡4,石神深,美浦・田中勝,差し,21.1,10,10,3歳以上1勝クラス,35.3,464(+20),東京,147,中20週,Y,,3,ブリックスアンドモルタル,キングカメハメハ,,
10,8,カールスタード,セ4,小牧加,栗東・武幸,差し,5.5,2,12,障害3歳以上未勝利,14.0,490(-4),東京,27,中3週,Y,,3,キズナ,クロフネ,,
