馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ハコダテブショウ B,牡5,石川,美浦・相沢,,2.6,1,7,,37.8,506(+8),中山,35,中4週,Y,,3,モーリス,アジュディケーティング,
2,2,サイクロトロン B,牡6,三浦,栗東・音無,先行,42.6,9,6,,36.7,524(+4),中山,273,中38週,Y,Y,3,ロードカナロア,サクラバクシンオー,
3,3,アティード,牡5,田辺,美浦・加藤士,差し,4.8,2,9,,35.9,514(+2),中山,35,中4週,Y,,3,サウスヴィグラス,ロックオブジブラルタル,
4,4,クインズメリッサ,牝5,藤懸,栗東・宮本,先行,5.1,3,3,,36.0,472(-8),阪神,21,中2週,Y,,3,パイロ,Afleet Alex,
5,5,ベイビーボス,牡6,菅原明,美浦・矢野,先行,12.1,6,8,,36.3,490(+4),東京,56,中7週,Y,,3,キンシャサノキセキ,シンボリクリスエス,
6,6,スナークダヴィンチ,牡6,石橋脩,栗東・野中,差し,9.2,5,2,,35.2,494(-2),阪神,21,中2週,Y,,3,キンシャサノキセキ,テイエムオペラオー,
7,6,スペクタクル,牡5,武藤,美浦・武藤,差し,24.2,8,12,,35.9,504(+8),東京,232,中32週,Y,Y,3,ヘニーヒューズ,リンカーン,
8,7,スピリットワンベル,牡8,バシュ,栗東・牧田,差し,117.6,10,13,,36.9,544(+4),阪神,260,中36週,Y,Y,3,ロードカナロア,フジキセキ,
9,7,ドウドウキリシマ B,牡7,永野,美浦・天間,差し,261.0,11,14,,39.2,506(0),中京,8,連闘,Y,,3,ケープブランコ,ゴールドアリュール,
10,8,カイアワセ,牝6,津村,美浦・鈴木慎,差し,18.9,7,1,,35.7,460(+2),中山,36,中4週,Y,,3,アイルハヴアナザー,サンデーサイレンス,
11,8,アヌラーダプラ,牝6,横山武,美浦・萩原,差し,6.8,4,6,,34.5,480(+2),阪神,98,中13週,Y,,3,キングカメハメハ,Rahy,
