馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ソンシ,牡5,川田,栗東・中内田,先行,4.2,1,,,0.0,516(+14),京都,384,中54週,Y,Y,3,Night of Thunder,Nayef,
2,1,レイベリング,牡6,武豊,美浦・鹿戸,先行,30.3,9,1,,34.8,488(0),京都,28,中3週,Y,,3,Frankel,Docksider,
3,2,スリールミニョン,牝4,永島,栗東・高橋康,,48.3,13,7,,35.1,456(+4),中山,63,中8週,Y,,3,ミスターメロディ,クロフネ,
4,2,ナムラアトム B,牡5,菱田,栗東・長谷川,差し,21.4,8,10,,32.6,494(+4),京都,20,中2週,Y,,3,リアルインパクト,Storm Cat,
5,3,ドロップオブライト,牝7,松若,栗東・福永,先行,8.8,5,1,,34.2,440(+4),中山,63,中8週,Y,,3,トーセンラー,フレンチデピュティ,
6,3,ララマセラシオン,牡5,佐々木,美浦・大竹,差し,53.1,14,1,,33.7,526(-2),京都,27,中3週,Y,,3,カリフォルニアクローム,クロフネ,
7,4,アサカラキング B,牡6,北村友,美浦・斎藤誠,逃げ,11.8,7,4,,33.3,526(+2),阪神,63,中8週,Y,,3,キズナ,キングヘイロー,
8,4,ディアナザール,牡4,団野,栗東・斉藤崇,逃げ,6.8,3,1,,34.5,496(+4),阪神,62,中8週,Y,,3,ロードカナロア,ディープインパクト,
9,5,マイネルチケット,牡4,横山武,栗東・宮,先行,4.7,2,2,,33.6,484(+2),京都,28,中3週,Y,,3,ダノンバラード,マツリダゴッホ,
10,5,グレイイングリーン,牡8,鮫島駿,栗東・池江,差し,36.8,11,4,,34.0,512(+8),阪神,56,中7週,Y,,3,ディープインパクト,Closing Argument,
11,6,ダディーズビビッド,牡8,池添,栗東・千田,差し,171.0,18,12,,34.2,522(+6),阪神,244,中34週,Y,Y,3,キズナ,フレンチデピュティ,
12,6,アルテヴェローチェ,牡4,国分優,栗東・須貝,差し,118.2,16,13,,33.0,456(-4),京都,20,中2週,Y,,3,モーリス,ディープインパクト,
13,7,ヤンキーバローズ,牡4,岩田望,栗東・上村,差し,7.1,4,6,,33.8,494(0),京都,48,中6週,Y,,3,エピファネイア,ディープインパクト,
14,7,マサノカナリア,牝5,横山典,栗東・藤野,先行,47.5,12,10,,34.6,466(-6),京都,48,中6週,Y,,3,シルバーステート,メイショウボーラー,
15,7,グロリアラウス,セ5,,栗東・斉藤崇,先行,35.6,10,12,,36.1,512(0),阪神,56,中7週,Y,,3,リアルインパクト,Songandaprayer,
16,8,メイショウチタン,牡9,松山,栗東・本田,,155.5,17,14,,34.8,482(0),東京,11,中1週,Y,,3,ロードカナロア,マイネルラヴ,
17,8,メイショウソラフネ,牡7,高杉,栗東・石橋,差し,78.8,15,10,,34.4,458(+8),京都,83,中11週,Y,,3,モーリス,マンハッタンカフェ,
18,8,カンチェンジュンガ,牡6,坂井,栗東・庄野,差し,10.8,6,13,,33.1,504(+8),京都,90,中12週,Y,,3,ビッグアーサー,ノヴェリスト,
