着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,12,シングザットソング,牝3,54.0,吉田隼,1:20.7,,1,4.8,35.4,栗東高野,436(-4)
2,7,15,ムーンプローブ,牝3,54.0,北村友,1:20.8,クビ,7,14.8,34.9,栗東上村,464(-6)
3,5,9,ジューンオレンジ,牝3,54.0,富田,1:20.8,クビ,11,27.6,34.5,栗東長谷川,446(-4)
4,6,11,ルーフ,牝3,54.0,藤岡康,1:20.9,1/2,4,7.4,35.2,栗東清水久,476(-4)
5,1,1,イティネラートル,牝3,54.0,斎藤,1:21.1,1.1/4,10,22.6,35.5,栗東長谷川,410(+4)
6,7,13,ブトンドール,牝3,54.0,鮫島駿,1:21.1,クビ,2,4.8,35.1,栗東池添,494(+12)
7,7,14,サラサハウプリティ,牝3,54.0,菱田,1:21.2,1/2,9,18.4,34.9,栗東岡田,428(-4)
8,4,7,ポリーフォリア,牝3,54.0,藤岡佑,1:21.2,クビ,5,8.0,36.0,美浦鈴木伸,472(-6)
9,3,5,トウシンカーリン,牝3,54.0,川須,1:21.3,クビ,17,202.6,35.4,栗東杉山晴,456(0)
10,8,18,ランフリーバンクス,牝3,54.0,武豊,1:21.3,ハナ,13,55.5,34.9,栗東武幸,426(-4)
11,8,17,プウスカンドゥール,牝3,54.0,角田河,1:21.3,クビ,12,55.3,34.7,栗東坂口,444(-2)
12,3,6,リバーラ,牝3,54.0,石橋脩,1:21.3,アタマ,3,6.0,36.3,美浦高柳瑞,434(+4)
13,8,16,マルモリディライト,牝3,54.0,国分優,1:21.5,1,18,467.8,35.4,栗東石橋,448(-10)
14,1,2,イコノスタシス,牝3,54.0,古川吉,1:21.7,1.1/4,8,14.9,35.5,美浦古賀,470(-10)
15,2,4,ジョリダム,牝3,54.0,松田,1:22.0,1.3/4,14,87.1,36.9,栗東武英,432(-5)
16,5,10,トラベログ,牝3,54.0,北村宏,1:22.0,クビ,6,13.0,36.9,美浦岩戸,456(-8)
17,4,8,エコロアイ,牝3,54.0,池添,1:23.2,7,16,199.3,38.3,栗東森秀,500(-8)
18,2,3,ニシノトキメキ,牝3,54.0,今村,1:23.3,1/2,15,142.5,36.2,栗東北出,466(-2)
