着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,15,タガノミスト,牝4,56.0,丸山,1:10.9,,2,5.1,36.8,栗東渡辺,488(+8)
2,6,10,ルディック,牡4,58.0,北村友,1:10.9,ハナ,1,3.2,37.1,栗東高野,524(+4)
3,4,7,ドンレパルス,牡6,58.0,菅原明,1:11.1,3/4,3,6.5,35.8,美浦高木,520(0)
4,1,1,ワークソング,牡4,58.0,三浦,1:11.1,クビ,8,36.7,35.7,栗東牧浦,486(+12)
5,3,5,イミュータブル,牡5,58.0,津村,1:11.6,3,9,44.8,36.7,栗東浜田,490(+16)
6,2,3,ビバップ,牡4,58.0,石橋脩,1:11.6,クビ,6,7.6,38.0,栗東清水久,492(+4)
7,8,14,パドマ,牝4,56.0,戸崎圭,1:11.6,アタマ,5,7.3,37.5,栗東杉山晴,502(-4)
8,3,4,ミラバーグマン,牝7,56.0,杉原,1:11.7,1/2,15,176.3,36.5,栗東西村,466(-4)
9,5,9,イノセントキャット,牝4,56.0,田辺,1:11.9,1.1/4,4,6.7,36.7,美浦久保田,454(0)
10,2,2,ユスティニアン,牡7,58.0,石川,1:12.0,1/2,13,156.1,36.4,栗東小椋,440(-4)
11,5,8,パルデンス,牡7,58.0,菊沢,1:12.2,3/4,14,159.8,36.5,美浦森一,494(-4)
12,4,6,メイショウタイゲイ,牡6,58.0,内田博,1:12.2,ハナ,10,56.9,36.1,栗東荒川,462(-12)
13,7,13,ウナギノボリ,牡6,58.0,大野,1:12.6,2.1/2,12,88.5,36.5,栗東東田,486(-14)
14,6,11,ライジン,牡5,58.0,荻野極,1:12.8,1.1/4,7,15.5,37.1,栗東池添,486(+8)
15,7,12,モデルハント,牝4,56.0,今村,1:13.8,6,11,58.6,38.8,美浦武藤,454(+2)
