馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ベールダウン,牝2,石神道,美浦・松尾,,22.7,6,,,,456(0),,,,,,,フィレンツェファイア,アドマイヤマックス,,
2,2,レーゲンシャウアー,牝2,柴田大,美浦・天間,,365.6,13,,,,472(0),,,,,,,ディーマジェスティ,キングカメハメハ,,
3,3,クラオルグジェシダ,牝2,丸山,美浦・田島,,50.5,9,,,,430(0),,,,,,,デクラレーションオブウォー,エイシンフラッシュ,,
4,4,ペアレンツハート,牝2,戸崎圭,美浦・田中博,,4.4,2,,,,452(0),,,,,,,キタサンブラック,Kingman,,
5,4,ファーストアライヴ,牡2,荻野極,美浦・高木,,2.3,1,,,,506(0),,,,,,,シスキン,ハーツクライ,,
6,5,ビスクヴィート,牡2,今村,美浦・中舘,,71.0,10,,,,436(0),,,,,,,マインドユアビスケッツ,ダイワメジャー,,
7,5,マイネルリシャール,牡2,津村,美浦・鹿戸,,8.8,5,,,,476(0),,,,,,,スワーヴリチャード,Van Nistelrooy,,
8,6,コイゾラ,牝2,石川,美浦・浅利,,147.7,11,,,,426(0),,,,,,,インディチャンプ,ハービンジャー,,
9,6,スカーレットクラン,牝2,武藤,美浦・林,,24.0,7,,,,424(0),,,,,,,ホットロッドチャーリー,ルーラーシップ,,
10,7,アンドレイア,牡2,木幡巧,美浦・牧,,206.1,12,,,,442(0),,,,,,,ステルヴィオ,アッミラーレ,,
11,7,ヴァルフォース,牝2,三浦,美浦・加藤征,,5.9,3,,,,434(0),,,,,,,ロードカナロア,Successful Appeal,,
12,8,コンフィアル,牡2,田辺,美浦・嘉藤,,6.5,4,,,,484(0),,,,,,,ダノンキングリー,Wootton Bassett,,
13,8,ニシノトラノスケ,牡2,菊沢,美浦・千葉,,39.9,8,,,,416(0),,,,,,,アドマイヤマーズ,ノヴェリスト,,
