コーナー,通過順
1コーナー,"1,6(2,4,7)(5,8)-3-9"
2コーナー,"1,6,2(4,7)(5,8)-3-9"
3コーナー,"(1,6,*9)(7,8)(2,4)(5,3)"
4コーナー,"(*1,6)9,4(2,8)(5,3)-7"
