馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,マイネルオーサム B,牡4,松岡,美浦・高木,差し,83.5,14,7,4歳以上2勝クラス,35.5,474(+8),中山,245,中34週,Y,Y,3,ハーツクライ,Street Boss,
2,1,ブルレスカ,牝5,佐々木,栗東・寺島,差し,36.5,9,9,,37.6,470(-2),新潟,49,中6週,Y,,3,エスケンデレヤ,マンハッタンカフェ,
3,2,ビヨンドザシーン B,牡5,,美浦・石毛,差し,226.5,16,14,,39.2,460(-8),札幌,20,中2週,Y,,3,モンテロッソ,アグネスタキオン,
4,2,クアトロマジコ B,牡4,野中,美浦・宮田,先行,65.4,11,5,障害3歳以上未勝利,14.1,518(-4),東京,90,中12週,Y,,3,サトノアラジン,Monsun,
5,3,シンヨモギネス B,牡5,丹内,美浦・伊藤圭,差し,15.9,7,6,,36.0,480(+4),札幌,42,中5週,Y,,3,ダノンレジェンド,アドマイヤムーン,
6,3,レッドスパロー B,牡5,柴田善,美浦・水野,差し,77.1,12,1,みうら夜市,41.2,502(-8),川崎,52,中6週,,,0,オルフェーヴル,シンボリクリスエス,
7,4,バックスクリーン,牡4,菅原明,美浦・斎藤誠,先行,15.2,6,1,4歳以上1勝クラス,38.1,520(-2),東京,230,中32週,Y,Y,3,スクリーンヒーロー,Encosta de Lago,
8,4,ローズボウル B,牡5,武藤,美浦・林,先行,8.4,3,3,,37.5,510(+2),東京,118,中16週,Y,,3,キズナ,エンパイアメーカー,
9,5,ソムリエ,牡3,大野,美浦・相沢,差し,8.8,4,7,,35.5,442(0),札幌,28,中3週,Y,,3,ルーラーシップ,ハービンジャー,
10,5,イーサンバーニング,牡4,田辺,美浦・中野,追込,4.2,2,2,,36.1,498(-10),札幌,20,中2週,Y,,3,ホッコータルマエ,カリズマティック,
11,6,クールファイブ B,牡5,内田博,美浦・堀内,差し,78.0,13,5,,35.9,486(+8),東京,97,中13週,Y,,3,ルーラーシップ,シンボリクリスエス,
12,6,ディサイド B,牡4,三浦,栗東・高野,先行,42.9,10,7,,37.1,472(-6),札幌,55,中7週,Y,,3,ディープインパクト,Unbridled's Song,
13,7,オウケンロジータ,牝6,田中勝,美浦・松永康,差し,142.5,15,9,,34.7,524(0),新潟,14,中1週,Y,,3,ルーラーシップ,キャプテンスティーヴ,
14,7,ナムアミダブツ B,牡6,戸崎圭,栗東・石坂,追込,32.4,8,8,,38.7,470(-2),中山,160,中22週,Y,,3,オルフェーヴル,トニービン,
15,8,レッドプロフェシー,牡3,モレイ,栗東・大久保,,2.4,1,5,,36.9,480(-6),新潟,41,中5週,Y,,3,ルーラーシップ,マンハッタンカフェ,
16,8,ラフルオリータ B,牝5,北村宏,美浦・加藤士,先行,10.8,5,2,,37.5,484(+4),東京,118,中16週,Y,,3,ハーツクライ,クロフネ,
