コーナー,通過順
1コーナー,"(*6,10)-12-11-8,5,2(3,7)1-9-4"
2コーナー,"6,10,12,11-8,5(2,3,7)-1-9-4"
3コーナー,"(6,*10,12)(8,5)(11,7)(3,1)9,2,4"
4コーナー,"(*10,12)6(8,5)(7,3)(11,9,1,4)-2"
