コーナー,通過順
1コーナー,"(*2,4)(3,6,7)-5-1"
2コーナー,"2,4(3,7)6-5-1"
3コーナー,"(*2,4)(3,6,7)-5,1"
4コーナー,"(*2,4)7(3,6)-(1,5)"
