券種,組み合わせ,配当,人気
単勝,12,310,1
複勝,12,170,1
複勝,15,2370,14
複勝,11,260,5
枠連,6-8,5300,17
馬連,12-15,23280,53
ワイド,12-15,7440,59
ワイド,11-12,730,5
ワイド,11-15,9330,68
馬単,12-15,32650,88
3連複,11-12-15,45820,127
3連単,12-15-11,223310,649
