馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,サフランヒーロー,牡4,,美浦・森一,,13.8,5,1,,35.9,454(+2),東京,91,中12週,Y,,3,カレンブラックヒル,スターリングローズ,
2,2,コンティノアール,牡5,北村友,栗東・矢作,先行,12.2,4,1,,35.5,552(+16),京都,111,中15週,Y,,3,ドレフォン,キングカメハメハ,
3,3,タイセイブレイズ,牡7,国分恭,栗東・牧浦,差し,89.1,12,10,,35.2,468(-6),福島,48,中6週,Y,,3,ワールドエース,Oasis Dream,
4,3,ナナオ B,牝4,吉村,栗東・小栗,先行,25.7,9,10,,34.3,454(+12),京都,112,中15週,Y,,3,ロードカナロア,オルフェーヴル,
5,4,ノーブルロジャー,牡4,田口,栗東・吉岡,差し,22.3,8,7,,37.8,492(0),阪神,77,中10週,Y,,3,パレスマリス,More Than Ready,
6,4,ジョウショーホープ,牡5,西塚,栗東・新谷,先行,76.6,11,12,,33.8,478(-2),新潟,41,中5週,Y,,3,ミッキーロケット,アグネスデジタル,
7,5,ベルダーイメル,牡8,太宰,栗東・本田,差し,179.7,14,9,,35.3,460(-4),京都,111,中15週,Y,,3,オルフェーヴル,スニッツェル,
8,5,キャプテンネキ,牝4,松山,栗東・杉山晴,先行,18.8,7,14,,37.7,542(-4),阪神,77,中10週,Y,,3,ダイワメジャー,キャプテンスティーヴ,
9,6,モズミギカタアガリ,牝4,高杉,栗東・藤岡,先行,6.9,2,5,,37.8,468(0),新潟,14,中1週,Y,,3,グランプリボス,マンハッタンカフェ,
10,6,アルムラトゥール,牡5,小沢,栗東・西園翔,差し,101.7,13,9,,37.8,492(0),新潟,14,中1週,Y,,3,コパノリッキー,キングカメハメハ,
11,7,サンライズパスカル,牡5,小崎,栗東・石坂,先行,56.4,10,13,,38.3,538(-4),阪神,77,中10週,Y,,3,ミッキーアイル,クロフネ,
12,7,ライツフォル,牡5,坂井,栗東・高橋忠,先行,8.0,3,15,,38.1,488(-8),中京,41,中5週,Y,,3,ミッキーアイル,エンパイアメーカー,
13,8,フルム,牡6,岩田望,栗東・浜田,差し,17.5,6,5,,36.2,496(+4),東京,105,中14週,Y,,3,シニスターミニスター,ドリームジャーニー,
14,8,インユアパレス,牡4,川田,栗東・須貝,差し,1.7,1,2,,35.7,488(+2),中京,41,中5週,Y,,3,パレスマリス,ディープインパクト,
