コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"3(4,10)(1,2,13)(11,9)5,7(8,12)6"
4コーナー,"(*3,4)(10,13)(1,2)(11,9)(5,7)(8,12)6"
