券種,組み合わせ,配当,人気
単勝,12,420,2
複勝,12,160,2
複勝,7,180,4
複勝,8,170,3
枠連,6-8,390,1
馬連,7-12,1360,6
ワイド,7-12,520,7
ワイド,8-12,430,4
ワイド,7-8,630,8
馬単,12-7,2430,7
3連複,7-8-12,2370,7
3連単,12-7-8,11690,35
