馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,スリールミニョン,牝2,永島,栗東・高橋康,先行,13.2,6,1,,34.4,432(-4),中京,49,中6週,Y,,3,ミスターメロディ,クロフネ,
2,2,ラヴェンデル,牝2,岩田望,栗東・吉村,先行,16.3,7,1,2歳新馬,34.7,422(+14),中京,77,中10週,Y,,1,キンシャサノキセキ,Galileo,
3,2,ゴージャス,牝2,浜中,栗東・四位,差し,8.3,3,1,2歳新馬,34.0,418(-6),中京,47,中6週,Y,,1,ゴールドシップ,Wilburn,
4,3,モズナナスター,牝2,富田,栗東・矢作,先行,19.5,10,2,,33.8,448(+8),中山,42,中5週,Y,,3,モズアスコット,アグネスデジタル,
5,3,ウォーターガーベラ,牝2,北村友,栗東・河内,差し,21.3,11,1,2歳未勝利,34.9,446(+6),中京,49,中6週,Y,,2,レイデオロ,ヴィクトワールピサ,
6,4,ハイファイスピード,牝2,国分恭,栗東・宮本,差し,17.5,9,1,2歳未勝利,34.8,458(+6),中京,48,中6週,Y,,2,ビッグアーサー,フジキセキ,
7,4,カルプスペルシュ,牝2,佐々木,栗東・石坂,差し,17.4,8,5,,34.9,464(+12),函館,112,中15週,Y,,2,シュヴァルグラン,ロードカナロア,
8,5,タマモティーカップ,牝2,長岡,栗東・高橋亮,差し,39.9,13,9,,34.5,440(-8),中京,62,中8週,Y,,2,デクラレーションオブウォー,フジキセキ,
9,5,ヴーレヴー,牝2,シュタ,栗東・武幸,差し,4.4,2,1,,33.8,456(-6),京都,28,中3週,Y,,3,サトノクラウン,マンハッタンカフェ,
10,6,キャッスルレイク,牝2,田口,栗東・松下,先行,28.8,12,1,2歳未勝利,36.2,462(0),中京,41,中5週,Y,,2,サートゥルナーリア,ディープインパクト,
11,6,ウォーターエアリー,牝2,池添,栗東・高柳大,差し,11.6,5,1,2歳未勝利,34.3,400(-4),札幌,69,中9週,Y,,2,サートゥルナーリア,マンハッタンカフェ,
12,7,ダンツエラン,牝2,団野,栗東・本田,,9.5,4,3,,34.5,486(0),京都,28,中3週,Y,,2,ロードカナロア,Into Mischief,
13,7,ベルビースタローン,牝2,西村淳,栗東・西村,,85.7,15,11,,35.4,490(-10),中京,62,中8週,Y,,3,ストロングリターン,ゼンノロブロイ,
14,8,ニシノクードクール,牝2,武藤,美浦・武藤,差し,68.3,14,1,2歳未勝利,33.5,438(-12),中山,41,中5週,Y,,3,ホークビル,ダイワメジャー,
15,8,カワキタマナレア,牝2,鮫島駿,栗東・杉山佳,差し,3.5,1,1,,35.1,424(+8),札幌,62,中8週,Y,,2,ヘニーヒューズ,ディープインパクト,
