コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"4(6,8,12)1(5,11)(2,3,7)(9,13)10,1514"
4コーナー,"4(6,8,12)(1,5,11)(2,3)(9,7)10(15,13)14"
