券種,組み合わせ,配当,人気
単勝,3,420,2
複勝,3,200,2
複勝,4,380,6
複勝,12,320,5
枠連,2-2,3310,15
馬連,3-4,2730,10
ワイド,3-4,990,11
ワイド,3-12,790,7
ワイド,4-12,1610,21
馬単,3-4,4260,17
3連複,3-4-12,7660,27
3連単,3-4-12,29550,84
