券種,組み合わせ,配当,人気
単勝,11,1930,7
複勝,11,500,8
複勝,12,270,4
複勝,8,140,1
枠連,7-7,5800,21
馬連,11-12,5970,24
ワイド,11-12,1980,28
ワイド,8-11,1000,12
ワイド,8-12,510,3
馬単,11-12,14560,57
3連複,8-11-12,6720,22
3連単,11-12-8,65750,236
