コーナー,通過順
1コーナー,"12(14,10)(3,6,11,8)(1,2,4,13)(7,15)16(9,5)"
2コーナー,"12,14(3,10)(6,11,8)(1,2,4,13)(7,15)16,9,5"
3コーナー,"(12,*14,10)(3,6,8)(1,2,11,13)(4,15,5)7-16,9"
4コーナー,"(*14,10)(3,6)(8,13)(1,11)(12,2,15,5)(7,4)(9,16)"
