着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,10,ジレトール,牡5,57.5,鮫島駿,1:10.5,,3,5.1,34.7,栗東松永幹,484(+2)
2,3,5,マニバドラ,牡4,55.0,松山,1:10.5,ハナ,1,4.7,36.6,栗東森秀,520(-6)
3,4,8,パラシュラーマ,牡4,56.0,松若,1:10.6,3/4,4,7.1,35.6,栗東浜田,482(+2)
4,7,13,ロードエクレール,牡6,56.0,藤岡佑,1:10.7,クビ,9,24.4,36.4,美浦斎藤誠,478(-6)
5,6,11,スマートフォルス,牡4,57.0,浜中,1:11.0,1.3/4,6,8.9,35.4,栗東吉村,482(+4)
6,4,7,メズメライザー,セ5,55.0,Mデム,1:11.2,1.1/4,7,16.4,35.6,栗東千田,524(-2)
7,2,4,ラプタス,セ8,60.5,小沢,1:11.2,クビ,13,80.9,36.6,栗東渡辺,474(-1)
8,3,6,ドンアミティエ,牡4,55.0,和田竜,1:11.4,1.1/4,5,8.8,37.3,栗東今野,488(-14)
9,1,1,シゲルホサヤク,牡6,54.0,高倉,1:11.4,クビ,15,150.8,37.1,栗東藤沢,482(+2)
10,7,14,アームズレイン,牡4,57.5,岩田望,1:11.4,ハナ,2,4.7,36.8,栗東上村,498(-1)
11,5,9,イスラアネーロ,牡5,56.0,池添,1:11.5,1/2,8,22.7,36.7,栗東吉村,450(-6)
12,8,16,メイショウミツヤス,牡6,55.0,古川吉,1:11.6,クビ,12,57.9,35.7,栗東木原,508(-18)
13,6,12,ロンドンプラン,牡4,56.0,中井,1:11.8,1.1/4,11,33.7,36.7,栗東宮本,508(-4)
14,2,3,ケイアイロベージ,セ6,57.0,富田,1:11.8,アタマ,10,25.1,36.0,栗東野中,492(+6)
15,8,15,アーバンイェーガー,牡10,55.0,荻野極,1:11.9,1,16,177.9,36.5,美浦高橋文,500(-4)
16,1,2,アティード,牡6,56.0,田口,1:12.3,2.1/2,14,92.6,38.0,美浦加藤士,510(-16)
