着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,17,ドゥレッツァ,牡3,57.0,ルメー,3:03.1,,4,7.3,34.6,美浦尾関,468(+12)
2,4,7,タスティエーラ,牡3,57.0,モレイ,3:03.7,3.1/2,2,4.7,34.8,美浦堀,480(+2)
3,7,14,ソールオリエンス,牡3,57.0,横山武,3:04.0,1.1/2,1,2.7,35.1,美浦手塚,464(+4)
4,3,6,リビアングラス,牡3,57.0,坂井,3:04.1,3/4,9,36.2,35.9,栗東矢作,498(-2)
5,4,8,サヴォーナ,牡3,57.0,池添,3:04.1,ハナ,7,22.3,35.6,栗東中竹,536(+8)
6,6,12,ハーツコンチェルト,牡3,57.0,松山,3:04.1,クビ,5,9.3,35.3,美浦武井,498(+6)
7,5,10,マイネルラウレア,牡3,57.0,岩田望,3:04.1,ハナ,11,71.2,35.1,栗東宮,500(+4)
8,7,13,ナイトインロンドン,牡3,57.0,和田竜,3:04.2,アタマ,12,88.1,35.1,美浦大竹,472(-10)
9,8,15,ファントムシーフ,牡3,57.0,武豊,3:04.3,1/2,6,20.3,35.5,栗東西村,504(+2)
10,6,11,サトノグランツ,牡3,57.0,川田,3:04.3,ハナ,3,5.0,35.1,栗東友道,496(+4)
11,8,16,ショウナンバシット,牡3,57.0,Mデム,3:04.4,1/2,15,185.4,35.5,栗東須貝,492(+6)
12,2,3,シーズンリッチ,牡3,57.0,角田河,3:04.7,1.3/4,16,277.7,35.5,美浦久保田,492(-6)
13,1,2,ウインオーディン,牡3,57.0,三浦,3:05.0,2,13,120.4,35.6,美浦鹿戸,474(-8)
14,1,1,トップナイフ,牡3,57.0,横山典,3:05.0,アタマ,8,23.5,36.4,栗東昆,482(0)
15,5,9,ノッキングポイント,牡3,57.0,北村宏,3:05.2,1,10,41.7,36.3,美浦木村,492(-2)
16,2,4,ダノントルネード,牡3,57.0,西村淳,3:06.7,9,14,177.2,38.0,栗東中内田,508(-6)
17,3,5,パクスオトマニカ,牡3,57.0,田辺,3:07.8,7,17,299.2,39.5,美浦久保田,472(-6)
