着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,14,セイウンダマシイ,牡3,56.0,大野,0:54.4,,5,12.0,32.0,美浦武市,466(+4)
2,8,17,イルルージュ,牝3,54.0,津村,0:54.6,1,3,5.6,32.8,美浦嘉藤,426(+12)
3,4,7,ユイノダンディズム,牡5,58.0,木幡初,0:54.6,アタマ,6,16.6,32.2,美浦竹内,478(-2)
4,8,16,ラクサパーナ,牝3,54.0,石橋脩,0:54.7,クビ,1,3.3,32.8,美浦矢野,442(-2)
5,7,13,フラッシュアーク,牝4,56.0,藤田菜,0:54.7,アタマ,4,7.7,31.8,美浦青木,466(+4)
6,4,8,ニシノコニャック,牡4,58.0,杉原,0:54.9,1.1/4,10,44.7,32.1,美浦伊藤大,450(-4)
7,6,12,ウインエイムハイ,牡4,58.0,柴田大,0:54.9,クビ,16,186.0,31.8,美浦畠山,468(-10)
8,7,15,サンタアナテソーロ,牝3,54.0,永野,0:54.9,アタマ,8,21.2,32.2,美浦栗田,388(+6)
9,2,4,ローズブルーム,牝4,56.0,菊沢,0:55.3,2.1/2,7,20.8,32.0,美浦伊藤大,446(-10)
10,6,11,サミュエル,牝4,56.0,石川,0:55.4,1/2,2,3.4,32.5,美浦菊沢,468(+2)
11,5,9,ホウオウカグヤ,牝4,56.0,菱田,0:55.5,1/2,11,47.7,32.1,美浦池上,420(-8)
12,1,2,セイウンスイート,牝3,54.0,斎藤,0:55.5,ハナ,13,80.7,32.2,美浦栗田,426(-2)
13,3,5,シャドウダッチェス,牝3,54.0,水沼,0:55.9,2,14,85.4,33.5,美浦深山,458(+4)
14,2,3,データアナリシス,牝4,56.0,丸田,0:55.9,クビ,17,341.9,32.8,美浦上原博,512(0)
15,5,10,モメチョッタ,牝7,56.0,内田博,0:56.0,3/4,15,123.0,31.9,美浦石毛,462(-2)
16,1,1,レイカットスルー,牡3,56.0,野中,0:56.3,1.1/2,12,63.7,33.1,美浦加藤士,446(+2)
17,8,18,ミッキーエイト,牡4,58.0,田辺,0:57.0,4,9,42.2,33.3,美浦久保田,464(-7)
18,3,6,オンネマトカ,牝3,54.0,井上,0:59.8,大,18,506.9,34.6,美浦天間,426(-9)
