券種,組み合わせ,配当,人気
単勝,9,1730,8
複勝,9,600,11
複勝,2,530,10
複勝,6,310,5
枠連,2-6,10510,24
馬連,2-9,22450,56
ワイド,2-9,6390,57
ワイド,6-9,2380,34
ワイド,2-6,2420,36
馬単,9-2,42260,108
3連複,2-6-9,54690,154
3連単,9-2-6,321370,870
