券種,組み合わせ,配当,人気
単勝,5,220,2
複勝,5,110,1
複勝,8,110,2
複勝,7,350,8
馬連,5-8,220,1
ワイド,5-8,140,1
ワイド,5-7,930,14
ワイド,7-8,560,8
馬単,5-8,500,2
3連複,5-7-8,1570,6
3連単,5-8-7,5510,18
