コーナー,通過順
1コーナー,"7-2,11(1,9)(3,6)10,4-8,5"
2コーナー,"7=2,11(9,6)1-3,10,4(5,8)"
3コーナー,"7,2,6-11(3,1)(9,10)4,8,5"
4コーナー,"7,2(11,6)1,3(4,10)(5,9,8)"
