券種,組み合わせ,配当,人気
単勝,5,490,4
複勝,5,180,3
複勝,15,150,1
複勝,9,230,5
枠連,3-8,910,5
馬連,5-15,1280,4
ワイド,5-15,460,2
ワイド,5-9,740,10
ワイド,9-15,600,6
馬単,5-15,3060,11
3連複,5-9-15,3140,7
3連単,5-15-9,16580,34
