券種,組み合わせ,配当,人気
単勝,3,3710,9
複勝,3,440,9
複勝,4,120,1
複勝,1,340,5
枠連,2-2,2360,10
馬連,3-4,2690,10
ワイド,3-4,960,9
ワイド,1-3,5010,44
ワイド,1-4,710,6
馬単,3-4,8680,24
3連複,1-3-4,10320,37
3連単,3-4-1,127470,324
