着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,11,ディアナザール,牡3,57.0,Cデム,1:21.6,,1,2.5,34.5,栗東斉藤崇,492(+8)
2,7,12,スマートワイス,牡4,58.0,松山,1:21.6,クビ,3,5.5,34.5,栗東大久保,484(-6)
3,1,1,モジャーリオ,牡3,57.0,岩田望,1:21.8,3/4,6,16.5,34.4,美浦斎藤誠,468(+2)
4,2,2,タイセイカレント,牡3,57.0,坂井,1:21.8,ハナ,4,7.2,34.2,栗東矢作,484(+6)
5,3,3,モンテシート,牡3,57.0,西村淳,1:21.8,ハナ,5,10.3,34.4,栗東牧田,502(0)
6,5,8,ブリュットミレジメ,牡6,58.0,酒井,1:21.9,1/2,10,65.1,33.7,栗東荒川,510(0)
7,6,10,ダークエクリプス,牡6,58.0,荻野琢,1:21.9,クビ,12,182.1,34.2,栗東今野,496(-4)
8,8,13,スーサンアッシャー,牡6,58.0,和田竜,1:22.0,クビ,11,126.6,34.7,栗東鈴木孝,470(-2)
9,8,14,フライングブレード,牡5,58.0,菱田,1:22.0,アタマ,14,359.3,34.8,栗東飯田,496(+4)
10,4,6,ウルトラソニック,牡7,58.0,田口,1:22.1,3/4,13,186.3,34.5,栗東中尾,486(0)
11,3,4,ミストレス,牝3,55.0,北村友,1:22.4,1.1/2,8,24.1,34.4,栗東矢作,476(-2)
12,6,9,ウイントワイライト,牝3,55.0,武豊,1:22.4,ハナ,2,4.5,33.9,栗東西園翔,446(0)
13,4,5,グランデサラス,牡5,58.0,池添,1:22.5,1/2,9,25.8,34.5,栗東池添,490(0)
14,5,7,エヴァンスウィート,牝4,56.0,ルメー,1:22.5,1/2,7,19.5,35.0,栗東友道,442(-4)
