券種,組み合わせ,配当,人気
単勝,1,510,2
複勝,1,440,2
複勝,8,570,4
複勝,2,2240,8
枠連,1-8,1710,6
馬連,1-8,2220,9
ワイド,1-8,710,8
ワイド,1-2,2160,19
ワイド,2-8,2910,23
馬単,1-8,4440,16
3連複,1-2-8,18840,37
3連単,1-8-2,82580,168
