馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ロードスパイラル,牡4,小牧加,栗東・清水久,差し,23.9,6,5,障害4歳以上未勝利,13.3,478(-2),新潟,28,中3週,Y,,3,キタサンブラック,ダイワメジャー,,
2,2,ビートザレコード,牡5,上野,美浦・戸田,差し,1.3,1,2,障害4歳以上未勝利,13.6,478(0),東京,22,中2週,Y,,3,ジャスタウェイ,Victory Note,,
3,3,フェーレンベルク,牡4,石神深,美浦・千葉,差し,98.0,10,5,障害4歳以上未勝利,13.9,482(+6),東京,22,中2週,Y,,3,エイシンフラッシュ,マツリダゴッホ,,
4,4,ピーターサイト,牡4,坂口,美浦・村田,差し,15.2,4,6,障害4歳以上未勝利,13.3,470(-2),新潟,28,中3週,Y,,3,ワンアンドオンリー,ブライアンズタイム,,
5,4,アズマサクラエモン,牡4,黒岩,栗東・藤野,差し,100.4,11,9,4歳以上1勝クラス,38.9,528(+14),京都,43,中5週,Y,,3,デクラレーションオブウォー,アドマイヤムーン,,
6,5,ソルドラード,セ8,五十嵐,美浦・蛯名正,差し,5.4,2,2,障害4歳以上未勝利,13.3,502(0),新潟,29,中3週,Y,,3,ロードカナロア,シンボリクリスエス,,
7,5,マテンロウジョイ,牡4,西谷誠,栗東・四位,先行,35.4,9,6,4歳以上1勝クラス,39.1,466(+10),中京,99,中13週,Y,,3,ハービンジャー,サンデーサイレンス,,
8,6,シャンドゥレール,セ4,,美浦・国枝,,31.5,7,12,4歳以上1勝クラス,40.4,502(-10),東京,140,中19週,Y,,3,エピファネイア,Quality Road,,
9,6,ルレーヴドゥリリ,牝7,江田勇,美浦・田中剛,差し,22.1,5,3,障害4歳以上未勝利,13.5,520(-2),中山,77,中10週,Y,,3,ルーラーシップ,スペシャルウィーク,,
10,7,スペキュレーター,牡5,中村,美浦・伊藤伸,差し,268.7,13,9,障害3歳以上未勝利,14.0,492(-14),東京,15,中1週,Y,,3,ストロングリターン,ハーツクライ,,
11,7,ギャラクシーナイト,牡5,金子,美浦・菊沢,差し,104.0,12,10,障害4歳以上未勝利,13.8,512(-4),新潟,35,中4週,Y,,3,ドゥラメンテ,シンボリクリスエス,,
12,8,アースブレイブ,セ7,土田,美浦・宗像,差し,15.1,3,3,障害4歳以上未勝利,13.3,464(0),新潟,28,中3週,Y,,3,ゴールドシップ,フレンチデピュティ,,
13,8,タマモエース,牡5,小野寺,栗東・川村,先行,32.3,8,4,障害4歳以上未勝利,13.7,480(-4),京都,21,中2週,Y,,3,ワールドエース,サウスヴィグラス,,
