券種,組み合わせ,配当,人気
単勝,12,560,4
複勝,12,230,4
複勝,6,750,10
複勝,7,340,6
枠連,3-6,5260,21
馬連,6-12,5370,22
ワイド,6-12,1750,23
ワイド,7-12,800,7
ワイド,6-7,4010,40
馬単,12-6,10660,43
3連複,6-7-12,19980,64
3連単,12-6-7,95060,302
