券種,組み合わせ,配当,人気
単勝,1,720,3
複勝,1,200,3
複勝,6,150,2
複勝,3,540,8
枠連,1-6,2720,10
馬連,1-6,1090,4
ワイド,1-6,390,4
ワイド,1-3,1910,21
ワイド,3-6,1610,17
馬単,1-6,2410,9
3連複,1-3-6,8550,27
3連単,1-6-3,46950,126
