券種,組み合わせ,配当,人気
単勝,14,320,1
複勝,14,170,2
複勝,5,420,8
複勝,16,190,3
枠連,3-7,1410,5
馬連,5-14,2420,9
ワイド,5-14,890,9
ワイド,14-16,500,3
ワイド,5-16,2240,25
馬単,14-5,3610,11
3連複,5-14-16,6430,20
3連単,14-5-16,25900,77
