馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,アムールドパリ,牝4,横山武,美浦・稲垣,先行,2.2,1,2,,38.8,456(-2),中山,48,中6週,Y,,3,マインドユアビスケッツ,サンデーサイレンス,,
2,2,バナマンテソーロ,牡4,木幡巧,美浦・加藤士,,18.4,7,1,4歳以上1勝クラス,38.8,510(+10),東京,21,中2週,Y,,3,ハーツクライ,Astronomer Royal,,B
3,3,トクシースタローン,牡6,内田博,美浦・辻,差し,25.8,10,3,,40.9,506(-2),中山,41,中5週,Y,,3,ホッコータルマエ,シンボリクリスエス,,B
4,3,アスクデビューモア,牡4,Ｍデム,栗東・福永,差し,9.9,4,5,4歳以上2勝クラス,35.8,464(+4),東京,22,中2週,Y,,3,マインドユアビスケッツ,フレンチデピュティ,,
5,4,タイセイアディクト,牡4,キング,美浦・池上,差し,21.7,9,1,4歳以上1勝クラス,37.9,494(0),中山,29,中3週,Y,,3,リオンディーズ,フレンチデピュティ,,
6,4,アイザックバローズ,牡5,戸崎圭,栗東・友道,差し,6.4,2,6,,36.8,486(+8),中山,63,中8週,Y,,3,ドゥラメンテ,Curlin,,
7,5,グラヴィス,牡4,鮫島駿,栗東・矢作,先行,7.6,3,1,4歳以上1勝クラス,39.8,502(+6),中京,41,中5週,Y,,3,ハーツクライ,Storm Cat,,B
8,5,サンライズゴラッソ,牡7,吉田豊,栗東・河内,差し,20.6,8,3,4歳以上2勝クラス,35.7,522(+6),東京,22,中2週,Y,,3,エピファネイア,Victory Gallop,,
9,6,ティルドーン,牡5,横山和,栗東・森秀,,15.8,6,2,4歳以上2勝クラス,36.4,538(+10),東京,22,中2週,Y,,3,Mor Spirit,Indian Charlie,,
10,6,キャネル,牡4,石川,美浦・手塚,差し,12.1,5,8,4歳以上2勝クラス,37.1,496(-4),東京,22,中2週,Y,,3,ブリックスアンドモルタル,スペシャルウィーク,,B
11,7,ムジェロ,牡5,,栗東・藤原,差し,39.0,12,8,3歳以上2勝クラス,38.5,520(+16),東京,92,中12週,Y,,3,ハーツクライ,Mineshaft,,
12,7,サムハンター,牡7,横山典,栗東・高橋康,差し,76.1,14,11,,40.0,498(+4),京都,92,中12週,Y,,3,マジェスティックウォリアー,グラスワンダー,,
13,8,ヘヴンリーハンド,セ4,松若,美浦・武井,差し,75.3,13,6,,37.8,506(-6),中京,48,中6週,Y,,3,オルフェーヴル,Curlin,,
14,8,シグムンド,牡4,柴田大,美浦・岩戸,先行,37.6,11,4,4歳以上2勝クラス,36.6,502(-2),東京,22,中2週,Y,,3,アポロキングダム,カネヒキリ,,B
