馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,オーサムデアラー,セ6,五十嵐,美浦・上原博,追込,122.2,10,10,4歳以上1勝クラス,36.8,488(-12),東京,112,中15週,Y,,3,マインドユアビスケッツ,サンデーサイレンス,,
2,2,アルヴィア,牡5,上野,美浦・和田雄,差し,2.6,1,2,障害4歳以上未勝利,13.2,478(-2),新潟,21,中2週,Y,,3,シュヴァルグラン,ファルブラヴ,,
3,3,セイフウサツキ,牡4,難波,栗東・松永幹,差し,5.4,3,6,障害4歳以上未勝利,14.0,476(-8),阪神,84,中11週,Y,,3,サトノクラウン,ダンスインザダーク,,
4,3,テンカオーライ,牡6,中村,栗東・松下,追込,139.7,12,14,障害4歳以上未勝利,14.2,504(+2),中山,56,中7週,Y,,3,マインドユアビスケッツ,フレンチデピュティ,,
5,4,ロードオールライト,牡5,小牧加,栗東・中内田,先行,5.9,4,5,障害4歳以上未勝利,13.5,520(-2),新潟,29,中3週,Y,,3,ハーツクライ,Hard Spun,,
6,4,オリンポスカズマ,牡6,小坂,栗東・平田,差し,37.9,8,6,障害4歳以上未勝利,13.5,534(0),新潟,36,中4週,Y,,3,ヴィクトワールピサ,アッミラーレ,,
7,5,ゴールデンルーキー,牡5,草野,美浦・粕谷,差し,30.5,5,7,障害4歳以上未勝利,14.3,476(+4),阪神,70,中9週,Y,,3,Catholic Boy,Mineshaft,,
8,5,コトブキヘスペラス,牡6,金子,美浦・金成,追込,186.4,13,10,障害4歳以上未勝利,13.6,470(+4),新潟,15,中1週,Y,,3,ハーツクライ,Lemon Drop Kid,,
9,6,クリアクォーツ,牡4,大江圭,美浦・的場,差し,46.6,9,10,障害4歳以上未勝利,13.7,478(-4),新潟,29,中3週,Y,,3,タワーオブロンドン,アグネスデジタル,,
10,6,フォーディアライフ,セ5,高田,美浦・矢嶋,,2.8,2,2,障害4歳以上未勝利,13.8,534(-2),阪神,84,中11週,Y,,3,ドレフォン,ハーツクライ,,
11,7,イモータルバード,牡5,土田,美浦・栗田,差し,125.3,11,12,障害4歳以上未勝利,13.6,464(-18),新潟,21,中2週,Y,,3,レイデオロ,ブラックタイド,,
12,7,アクロスザリバー,牡4,坂口,美浦・蛯名利,追込,241.3,14,13,障害4歳以上未勝利,13.7,432(-2),新潟,21,中2週,Y,,3,カリフォルニアクローム,ウォーエンブレム,,
13,8,モズナイスバディー,牡5,森一,栗東・飯田,差し,35.4,7,9,障害4歳以上未勝利,13.4,492(-6),新潟,35,中4週,Y,,3,マジェスティックウォリアー,ヴィクトワールピサ,,
14,8,スペイドアン,牡5,,美浦・加藤士,先行,34.9,6,13,,41.1,518(+8),東京,106,中14週,Y,,3,カリフォルニアクローム,ダイワメジャー,,
