馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ジーティードレス,牝3,菱田,栗東・辻野,先行,23.7,9,6,2歳新馬,34.6,440(+8),中京,162,中22週,Y,,1,サートゥルナーリア,ディープインパクト,,
2,1,アイスモント,牝3,池添,栗東・宮本,先行,6.5,3,3,3歳未勝利,35.6,444(+2),京都,15,中1週,Y,,3,エポカドーロ,ダイワメジャー,,
3,2,ワンダーフレックス,牝3,中井,栗東・森田,追込,668.4,18,17,2歳新馬,36.2,404(-4),京都,147,中20週,Y,,1,ブリックスアンドモルタル,Muhaarar,,
4,2,パーフェクトパール,牝3,川田,栗東・中内田,,5.8,2,,,,480(0),,,,,,,ロードカナロア,ヴィクトワールピサ,,
5,3,エバーグルーヴ,牝3,高杉,栗東・藤岡,差し,32.6,10,3,3歳未勝利,35.5,412(-2),小倉,29,中3週,Y,,1,ドゥラメンテ,ディープインパクト,,
6,3,サリーチェ,牝3,北村友,栗東・池添,差し,6.5,4,4,2歳未勝利,35.1,474(0),京都,77,中10週,Y,,3,ドゥラメンテ,Lomitas,,
7,4,サトノビエント,牝3,岩田望,栗東・上村,差し,36.5,11,5,3歳新馬,35.8,398(-8),京都,21,中2週,Y,,1,ブリックスアンドモルタル,ダイワメジャー,,
8,4,ピースオブライツ,牝3,松山,栗東・武英,,23.2,8,3,2歳新馬,35.6,422(-8),京都,64,中8週,Y,,1,ラブリーデイ,ディープインパクト,,
9,5,ウエスタンタマヤ,牝3,橋木,栗東・西園正,,369.3,17,,,,452(0),,,,,,,サンダースノー,スマートファルコン,,
10,5,オハナフリューゲル,牝3,吉村,栗東・清水久,,312.8,16,,,,418(0),,,,,,,シルバーステート,Duke of Marmalade,,
11,6,ワンコールアウェイ,牝3,和田陽,栗東・杉山晴,差し,153.2,15,10,3歳未勝利,37.0,454(-2),小倉,22,中2週,Y,,3,サートゥルナーリア,ブライアンズタイム,,
12,6,フライバイビーナス,牝3,西村淳,栗東・茶木,先行,39.1,12,3,3歳新馬,35.8,444(+6),京都,21,中2週,Y,,1,エピファネイア,ハーツクライ,,
13,7,スマートミストラル,牝3,,栗東・大久保,差し,2.4,1,2,2歳新馬,34.4,430(-4),京都,126,中17週,Y,,1,エピファネイア,ディープインパクト,,
14,7,エアビッグマム,牝3,富田,栗東・笹田,差し,130.2,14,11,3歳新馬,36.4,500(-10),中京,35,中4週,Y,,1,ブリックスアンドモルタル,ロックオブジブラルタル,,
15,7,パールペンダント,牝3,田山,栗東・吉村,先行,22.5,7,2,3歳新馬,35.7,432(-2),京都,21,中2週,Y,,1,ルーラーシップ,ディープインパクト,,
16,8,カルドウェル,牝3,武豊,栗東・中村,先行,20.2,6,15,2歳未勝利,37.5,472(-6),京都,70,中9週,Y,,3,スワーヴリチャード,ステイゴールド,,
17,8,スピリットサージ,牝3,坂井,栗東・須貝,先行,14.5,5,5,2歳未勝利,35.3,452(+2),京都,112,中15週,Y,,2,ブリックスアンドモルタル,Refuse to Bend,,
18,8,エイカイカッシーナ,牝3,田口,栗東・藤原,追込,62.2,13,6,2歳新馬,34.0,428(-2),京都,77,中10週,Y,,1,エピファネイア,ディープインパクト,,
