着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,11,エリダヌス,牝4,56.0,横山武,1:49.2,,1,4.6,35.9,美浦青木,494(+2)
2,2,2,エグランタイン,牝5,56.0,鮫島駿,1:49.2,アタマ,6,7.9,35.7,栗東笹田,450(-2)
3,3,3,ユイ,牝5,56.0,富田,1:49.5,1.1/2,10,31.2,36.4,栗東高橋康,456(0)
4,4,5,マチカゼ,牡4,58.0,武豊,1:49.6,1/2,2,5.9,35.8,栗東杉山晴,484(+2)
5,5,7,ピンクジン,牝4,56.0,黛,1:49.6,クビ,7,10.9,35.5,美浦南田,444(+4)
6,7,12,アマイ,牝4,56.0,永野,1:49.6,ハナ,4,6.3,36.4,美浦伊藤大,456(+2)
7,4,6,ノレッジビューティ,牝4,56.0,岩田康,1:49.7,1/2,8,12.9,35.5,栗東上村,446(-8)
8,1,1,テイデ,セ6,58.0,佐々木,1:49.8,1/2,3,6.0,35.9,美浦堀,464(-10)
9,6,10,スカイフォール,牡5,58.0,丹内,1:49.9,クビ,5,7.9,36.5,栗東昆,482(-6)
10,3,4,マンクスホップ,牝5,56.0,斎藤,1:50.1,1.1/4,12,52.0,36.5,栗東小椋,458(0)
11,8,13,コパノアントニオ,牡3,55.0,高杉,1:50.3,1.1/2,13,93.1,36.7,栗東梅田,470(-2)
12,8,14,ナリタザクラ,牡7,58.0,横山和,1:50.4,3/4,11,50.9,36.0,栗東高橋亮,504(+4)
13,5,8,スカーズ,牡4,58.0,浜中,1:50.4,ハナ,9,26.0,36.6,栗東武幸,482(0)
14,6,9,ヴァンルーラー,牝5,56.0,小林勝,1:50.5,1/2,14,138.8,36.8,栗東河嶋,454(0)
