着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,ギーロカスタル,牡4,58.0,松山,1:24.9,,3,7.2,37.2,栗東鈴木孝,460(0)
2,6,6,タイセイウォリアー,牡4,58.0,田口,1:25.2,2,2,4.2,37.7,栗東大橋,492(-4)
3,3,3,ピースキーパー,牝5,56.0,西村淳,1:25.2,ハナ,8,37.4,37.2,栗東奥村豊,452(-2)
4,7,8,シンエン,牡5,58.0,池添,1:25.2,クビ,4,13.4,37.9,栗東松下,488(+2)
5,5,5,クリノキングマン,牡3,56.0,酒井,1:25.3,1/2,1,1.5,38.2,栗東高橋康,500(+8)
6,7,7,トーホウキザン,牡4,58.0,小沢,1:25.5,1.1/4,6,25.3,37.6,栗東高橋康,478(+2)
7,4,4,ベッサラビア,セ7,58.0,亀田,1:26.2,4,9,136.6,38.4,栗東藤沢,462(+16)
8,2,2,コパノアントニオ,牡3,56.0,荻野琢,1:26.3,1/2,5,18.0,38.3,栗東梅田,466(-4)
9,8,10,ブラックサウザー,牡5,58.0,幸,1:26.4,3/4,7,25.6,38.1,栗東大根田,424(-10)
除外,8,9,ラブコメディ,牝3,54.0,鮫島駿,,,,,,栗東寺島,440(-8)
